COUNTRY,COUNTRY_GRP,AGE_GRP_LIST,SEX,YEAR,VALUE
LVA,,TOTAL,MALE,2013,1274.23
LVA,,TOTAL,MALE,2014,1264.4
LVA,,TOTAL,FEMALE,2014,603.84
LVA,,TOTAL,ALL,2014,865.92
LVA,,TOTAL,ALL,2013,891.52
LVA,,TOTAL,FEMALE,2013,639.72
MDA,,TOTAL,MALE,2014,1416.53
MDA,,TOTAL,FEMALE,2014,856.18
MDA,,TOTAL,ALL,2014,1099.98
NOR,,TOTAL,MALE,2014,586.4
NOR,,TOTAL,ALL,2014,487.27
NOR,,TOTAL,FEMALE,2014,405.03
POL,,TOTAL,FEMALE,2013,534.02
POL,,TOTAL,FEMALE,2011,538.12
POL,,TOTAL,ALL,2010,772.76
POL,,TOTAL,MALE,2012,1025.11
POL,,TOTAL,ALL,2011,749.36
POL,,TOTAL,ALL,2012,748.45
POL,,TOTAL,ALL,2013,736.49
POL,,TOTAL,ALL,2014,698.58
POL,,TOTAL,MALE,2014,949.64
POL,,TOTAL,MALE,2011,1028.29
POL,,TOTAL,FEMALE,2014,507.42
POL,,TOTAL,FEMALE,2012,539.03
POL,,TOTAL,MALE,2010,1060.06
POL,,TOTAL,FEMALE,2010,555.69
POL,,TOTAL,MALE,2013,1002.73
ESP,,TOTAL,ALL,2014,447.76
ESP,,TOTAL,FEMALE,2014,336.66
ESP,,TOTAL,MALE,2014,583.03
SRB,,TOTAL,ALL,2014,887.13
SRB,,TOTAL,MALE,2014,1072.08
SRB,,TOTAL,FEMALE,2014,731.31
SVK,,TOTAL,MALE,2013,1045.53
SVK,,TOTAL,FEMALE,2000,736.18
SVK,,TOTAL,MALE,2000,1327.39
SVK,,TOTAL,ALL,2003,970.88
SVK,,TOTAL,FEMALE,2005,713.37
SVK,,TOTAL,FEMALE,2013,585.47
SVK,,TOTAL,MALE,2005,1272.26
SVK,,TOTAL,ALL,2001,987.43
SVK,,TOTAL,FEMALE,2004,709.34
SVK,,TOTAL,ALL,2002,967.43
SVK,,TOTAL,ALL,2005,950.1
SVK,,TOTAL,FEMALE,2001,736.6
SVK,,TOTAL,MALE,2001,1327.93
SVK,,TOTAL,FEMALE,2002,725.63
SVK,,TOTAL,MALE,2014,1008.28
SVK,,TOTAL,ALL,2004,939.89
SVK,,TOTAL,FEMALE,2014,564.84
SVK,,TOTAL,FEMALE,2003,729.13
SVK,,TOTAL,MALE,2002,1295.6
SVK,,TOTAL,ALL,2000,989.59
SVK,,TOTAL,FEMALE,2012,605.31
SVK,,TOTAL,MALE,2004,1256.81
SVK,,TOTAL,ALL,2014,753.16
SVK,,TOTAL,MALE,2012,1068.86
SVK,,TOTAL,MALE,2003,1299.63
SVK,,TOTAL,ALL,2013,779.97
SVK,,TOTAL,ALL,2012,802.91
SWE,,TOTAL,MALE,2014,572.37
SWE,,TOTAL,ALL,2014,482.6
SWE,,TOTAL,FEMALE,2014,407.09
TKM,,TOTAL,FEMALE,2012,876.45
TKM,,TOTAL,MALE,2012,1254.81
TKM,,TOTAL,ALL,2012,1049.42
UKR,,TOTAL,MALE,2014,1499.44
UKR,,TOTAL,FEMALE,2014,783.34
UKR,,TOTAL,ALL,2014,1076.62
UZB,,TOTAL,MALE,2014,1129.58
UZB,,TOTAL,FEMALE,2014,807.54
UZB,,TOTAL,ALL,2014,955.43
ARM,,TOTAL,MALE,2016,1115.79
ARM,,TOTAL,FEMALE,2016,697.88
ARM,,TOTAL,ALL,2016,878.95
AUT,,TOTAL,ALL,2016,505.69
AUT,,TOTAL,MALE,2016,626.51
AUT,,TOTAL,FEMALE,2016,406.27
HRV,,TOTAL,ALL,2016,700.3
HRV,,TOTAL,FEMALE,2016,536.01
HRV,,TOTAL,MALE,2016,913.3
CYP,,TOTAL,ALL,2016,471.28
CYP,,TOTAL,MALE,2016,583.95
CYP,,TOTAL,FEMALE,2016,373.86
CZE,,TOTAL,ALL,2016,642.29
CZE,,TOTAL,MALE,2016,828.42
CZE,,TOTAL,FEMALE,2016,496
HUN,,TOTAL,ALL,2016,810.53
HUN,,TOTAL,MALE,2016,1080.48
HUN,,TOTAL,FEMALE,2016,615.17
ISL,,TOTAL,ALL,2016,487.53
ISL,,TOTAL,MALE,2016,575.73
ISL,,TOTAL,FEMALE,2016,414.04
LTU,,TOTAL,MALE,2016,1249.48
LTU,,TOTAL,ALL,2016,851.89
LTU,,TOTAL,FEMALE,2016,579.81
MDA,,TOTAL,ALL,2016,1037.75
MDA,,TOTAL,MALE,2016,1358.14
MDA,,TOTAL,FEMALE,2016,794.5
NLD,,TOTAL,ALL,2016,512.8
NLD,,TOTAL,MALE,2016,598.46
NLD,,TOTAL,FEMALE,2016,442.94
ROU,,TOTAL,ALL,2016,848.78
ROU,,TOTAL,FEMALE,2016,638.36
ROU,,TOTAL,MALE,2016,1106.51
ALB,,TOTAL,MALE,1988,1204.27
ALB,,TOTAL,MALE,1987,1206.23
ALB,,TOTAL,FEMALE,1987,775.63
ALB,,TOTAL,ALL,1987,969.14
ALB,,TOTAL,FEMALE,1989,772.18
ALB,,TOTAL,MALE,1989,1252.61
ALB,,TOTAL,ALL,1989,983.63
ALB,,TOTAL,FEMALE,1988,759.02
ALB,,TOTAL,MALE,1992,1108.64
ALB,,TOTAL,ALL,1988,958.76
ALB,,TOTAL,FEMALE,1992,661.36
ALB,,TOTAL,MALE,1995,1050.98
ALB,,TOTAL,MALE,1996,1157.31
ALB,,TOTAL,ALL,1992,860.26
ALB,,TOTAL,FEMALE,1995,618.44
ALB,,TOTAL,MALE,1993,1068.42
ALB,,TOTAL,ALL,1996,859.67
ALB,,TOTAL,MALE,1997,1097.74
ALB,,TOTAL,MALE,1994,986.67
ALB,,TOTAL,FEMALE,1996,641.39
ALB,,TOTAL,ALL,1995,808.31
ALB,,TOTAL,FEMALE,1993,638.14
ALB,,TOTAL,ALL,1993,828.58
ALB,,TOTAL,ALL,1994,734.07
ALB,,TOTAL,MALE,2004,992.46
ALB,,TOTAL,ALL,2003,847.17
ALB,,TOTAL,FEMALE,1994,546.76
ALB,,TOTAL,MALE,2002,951.34
ALB,,TOTAL,FEMALE,2001,543.82
ALB,,TOTAL,FEMALE,2002,610.19
ALB,,TOTAL,FEMALE,2004,653.07
ALB,,TOTAL,MALE,2001,891.57
ALB,,TOTAL,ALL,2004,810.24
ALB,,TOTAL,FEMALE,2000,721.25
ALB,,TOTAL,ALL,2000,918.11
ALB,,TOTAL,FEMALE,2003,680.92
ALB,,TOTAL,MALE,2003,1046.34
ALB,,TOTAL,ALL,2002,765.43
ALB,,TOTAL,ALL,2001,702.69
ALB,,TOTAL,FEMALE,1998,630.76
ALB,,TOTAL,MALE,2000,1161.17
ALB,,TOTAL,ALL,1998,838.5
ALB,,TOTAL,MALE,1999,1009.72
ALB,,TOTAL,FEMALE,1997,566.47
ALB,,TOTAL,ALL,1999,769.87
ALB,,TOTAL,MALE,1998,1118.94
ALB,,TOTAL,ALL,1997,791.15
ALB,,TOTAL,FEMALE,1999,589.33
ARM,,TOTAL,FEMALE,2015,706.99
ARM,,TOTAL,MALE,2015,1114.8
ARM,,TOTAL,FEMALE,2013,715.82
ARM,,TOTAL,ALL,2015,883.95
ARM,,TOTAL,ALL,2013,882.62
ARM,,TOTAL,ALL,2002,1073.7
ARM,,TOTAL,FEMALE,2008,847.62
ARM,,TOTAL,ALL,2008,1048.66
ARM,,TOTAL,FEMALE,2002,888.5
ARM,,TOTAL,MALE,2013,1093.58
ARM,,TOTAL,FEMALE,2012,727.21
ARM,,TOTAL,MALE,2008,1321.58
ARM,,TOTAL,MALE,2012,1137.13
ARM,,TOTAL,ALL,2012,907.63
ARM,,TOTAL,MALE,2002,1319.77
ARM,,TOTAL,MALE,2003,1348.95
ARM,,TOTAL,FEMALE,2003,891.07
ARM,,TOTAL,ALL,2001,793.75
ARM,,TOTAL,ALL,2000,796.44
ARM,,TOTAL,ALL,2003,1083.26
ARM,,TOTAL,MALE,1986,1110.02
ARM,,TOTAL,FEMALE,2001,672.06
ARM,,TOTAL,ALL,1982,877.14
ARM,,TOTAL,ALL,1991,987.19
ARM,,TOTAL,MALE,2000,936.12
ARM,,TOTAL,MALE,1992,1316.44
ARM,,TOTAL,FEMALE,1992,856.71
ARM,,TOTAL,ALL,1985,934.26
ARM,,TOTAL,FEMALE,2000,677.19
ARM,,TOTAL,MALE,1981,1072.38
ARM,,TOTAL,FEMALE,1985,795.26
ARM,,TOTAL,FEMALE,1981,683.32
ARM,,TOTAL,FEMALE,1991,794.62
ARM,,TOTAL,FEMALE,1996,802.21
ARM,,TOTAL,MALE,1993,1362.63
ARM,,TOTAL,MALE,1985,1124.03
ARM,,TOTAL,FEMALE,1987,783.56
ARM,,TOTAL,FEMALE,1999,738.21
ARM,,TOTAL,MALE,2001,939
ARM,,TOTAL,ALL,1999,857.05
ARM,,TOTAL,FEMALE,1995,800.03
ARM,,TOTAL,MALE,1982,1096.52
ARM,,TOTAL,FEMALE,1986,773.67
ARM,,TOTAL,ALL,1994,973.29
ARM,,TOTAL,ALL,1981,844.62
ARM,,TOTAL,MALE,1987,1122.17
ARM,,TOTAL,ALL,1992,1056.24
ARM,,TOTAL,MALE,1998,985.14
ARM,,TOTAL,ALL,1995,974.82
ARM,,TOTAL,MALE,1996,1153.91
ARM,,TOTAL,MALE,1995,1187.55
ARM,,TOTAL,FEMALE,1982,720.21
ARM,,TOTAL,FEMALE,1993,903.08
ARM,,TOTAL,ALL,1986,915.63
ARM,,TOTAL,ALL,1997,895.15
ARM,,TOTAL,MALE,1997,1061.03
ARM,,TOTAL,FEMALE,1994,777.06
ARM,,TOTAL,FEMALE,1997,754.13
ARM,,TOTAL,MALE,1994,1212.13
ARM,,TOTAL,ALL,1990,1016.69
ARM,,TOTAL,ALL,1993,1106.79
ARM,,TOTAL,FEMALE,1990,815.78
ARM,,TOTAL,ALL,1998,842.81
ARM,,TOTAL,ALL,1996,962.27
ARM,,TOTAL,ALL,1989,991.96
ARM,,TOTAL,MALE,1989,1210.01
ARM,,TOTAL,MALE,1990,1288.38
ARM,,TOTAL,MALE,1991,1243.62
ARM,,TOTAL,MALE,1999,994.41
ARM,,TOTAL,ALL,1988,1435.11
ARM,,TOTAL,FEMALE,1989,827
ARM,,TOTAL,FEMALE,1998,720.92
ARM,,TOTAL,FEMALE,1988,1358.07
ARM,,TOTAL,MALE,1988,1567.04
ARM,,TOTAL,ALL,1987,924.8
AUT,,TOTAL,MALE,1969,1544.55
AUT,,TOTAL,FEMALE,1969,987.39
AUT,,TOTAL,ALL,1969,1212.95
AUT,,TOTAL,MALE,1979,1338.95
AUT,,TOTAL,FEMALE,1977,844.31
AUT,,TOTAL,ALL,1977,1050.47
AUT,,TOTAL,MALE,1977,1359.75
AUT,,TOTAL,FEMALE,1978,848.27
AUT,,TOTAL,ALL,1981,1006.32
AUT,,TOTAL,FEMALE,1979,813.6
AUT,,TOTAL,FEMALE,1982,777.85
AUT,,TOTAL,FEMALE,1993,621.06
AUT,,TOTAL,MALE,1978,1386.9
AUT,,TOTAL,ALL,1978,1063.89
AUT,,TOTAL,FEMALE,1970,975.32
AUT,,TOTAL,ALL,1976,1093.82
AUT,,TOTAL,ALL,1979,1024.44
AUT,,TOTAL,MALE,1980,1320.08
AUT,,TOTAL,ALL,1982,983.6
AUT,,TOTAL,ALL,1975,1114.01
AUT,,TOTAL,MALE,1983,1306.6
AUT,,TOTAL,MALE,1970,1548.2
AUT,,TOTAL,ALL,1970,1206.18
AUT,,TOTAL,MALE,1975,1446.81
AUT,,TOTAL,FEMALE,1975,894.31
AUT,,TOTAL,FEMALE,1976,882.61
AUT,,TOTAL,MALE,1982,1296.16
AUT,,TOTAL,FEMALE,1983,788.17
AUT,,TOTAL,MALE,1976,1410.98
AUT,,TOTAL,FEMALE,1974,883.86
AUT,,TOTAL,ALL,1974,1104.54
AUT,,TOTAL,FEMALE,1980,811.28
AUT,,TOTAL,ALL,1972,1142.91
AUT,,TOTAL,MALE,1974,1434.82
AUT,,TOTAL,ALL,1973,1102.19
AUT,,TOTAL,FEMALE,1971,963.07
AUT,,TOTAL,MALE,1972,1473.46
AUT,,TOTAL,ALL,1983,993.94
AUT,,TOTAL,FEMALE,1972,920.03
AUT,,TOTAL,ALL,1971,1185.12
AUT,,TOTAL,FEMALE,1973,886.63
AUT,,TOTAL,MALE,2011,677.83
AUT,,TOTAL,FEMALE,1995,586.09
AUT,,TOTAL,ALL,2010,549.1
AUT,,TOTAL,FEMALE,2009,442.78
AUT,,TOTAL,MALE,1971,1511.71
AUT,,TOTAL,FEMALE,2015,422.26
AUT,,TOTAL,ALL,1980,1015.7
AUT,,TOTAL,FEMALE,1994,599.49
AUT,,TOTAL,MALE,1973,1422.94
AUT,,TOTAL,MALE,2006,747.7
AUT,,TOTAL,ALL,2006,584.04
AUT,,TOTAL,FEMALE,2006,460.64
AUT,,TOTAL,ALL,2009,564.24
AUT,,TOTAL,MALE,1984,1240.01
AUT,,TOTAL,ALL,1995,753.45
AUT,,TOTAL,MALE,1996,975.64
AUT,,TOTAL,MALE,1993,1044.32
AUT,,TOTAL,MALE,2009,720.46
AUT,,TOTAL,FEMALE,2010,429.47
AUT,,TOTAL,MALE,1981,1328.29
AUT,,TOTAL,MALE,2007,727.48
AUT,,TOTAL,MALE,2015,655.99
AUT,,TOTAL,MALE,1995,998.21
AUT,,TOTAL,FEMALE,1984,738.74
AUT,,TOTAL,MALE,1989,1104
AUT,,TOTAL,FEMALE,2008,440.85
AUT,,TOTAL,MALE,1999,900.53
AUT,,TOTAL,ALL,2015,527.85
AUT,,TOTAL,ALL,1994,763.33
AUT,,TOTAL,ALL,1993,790.93
AUT,,TOTAL,ALL,1998,702.77
AUT,,TOTAL,MALE,1988,1106.26
AUT,,TOTAL,MALE,1997,958.43
AUT,,TOTAL,ALL,2008,558.02
AUT,,TOTAL,MALE,2010,701.51
AUT,,TOTAL,MALE,1994,1003.8
AUT,,TOTAL,ALL,1997,720.84
AUT,,TOTAL,FEMALE,1981,796.74
AUT,,TOTAL,ALL,1996,741.65
AUT,,TOTAL,ALL,1985,934.03
AUT,,TOTAL,ALL,2011,532.24
AUT,,TOTAL,MALE,2002,836.74
AUT,,TOTAL,FEMALE,1987,689.24
AUT,,TOTAL,ALL,1988,841.28
AUT,,TOTAL,ALL,1991,813.89
AUT,,TOTAL,FEMALE,1999,544.88
AUT,,TOTAL,FEMALE,1998,545.97
AUT,,TOTAL,FEMALE,1986,714.7
AUT,,TOTAL,FEMALE,2005,483.9
AUT,,TOTAL,ALL,1987,868.04
AUT,,TOTAL,FEMALE,1988,665.48
AUT,,TOTAL,FEMALE,2007,449.01
AUT,,TOTAL,FEMALE,2011,417.55
AUT,,TOTAL,FEMALE,1985,739.2
AUT,,TOTAL,ALL,1992,803.82
AUT,,TOTAL,MALE,2008,711.1
AUT,,TOTAL,ALL,2003,654.74
AUT,,TOTAL,FEMALE,2002,510.84
AUT,,TOTAL,FEMALE,2004,493.09
AUT,,TOTAL,MALE,1986,1180.67
AUT,,TOTAL,MALE,1998,929.56
AUT,,TOTAL,MALE,2004,796.08
AUT,,TOTAL,MALE,2005,777.39
AUT,,TOTAL,FEMALE,2003,522.74
AUT,,TOTAL,MALE,2003,833.33
AUT,,TOTAL,ALL,2005,610.05
AUT,,TOTAL,FEMALE,1990,643
AUT,,TOTAL,ALL,2007,570.36
AUT,,TOTAL,FEMALE,1996,580.24
AUT,,TOTAL,ALL,1990,816.38
AUT,,TOTAL,MALE,1985,1231.77
AUT,,TOTAL,ALL,2001,644.52
AUT,,TOTAL,ALL,2004,622.47
AUT,,TOTAL,ALL,1986,899.82
AUT,,TOTAL,FEMALE,1991,639.58
AUT,,TOTAL,MALE,1990,1076.41
AUT,,TOTAL,FEMALE,1989,655.2
AUT,,TOTAL,MALE,2000,867.68
AUT,,TOTAL,ALL,1999,692.07
AUT,,TOTAL,ALL,1989,834.07
AUT,,TOTAL,ALL,1984,938.79
AUT,,TOTAL,FEMALE,1992,630.76
AUT,,TOTAL,MALE,1991,1072.74
AUT,,TOTAL,ALL,2002,647.46
AUT,,TOTAL,MALE,1992,1061.81
AUT,,TOTAL,FEMALE,1997,557.92
AUT,,TOTAL,MALE,1987,1137.27
AUT,,TOTAL,FEMALE,2001,507.33
AUT,,TOTAL,ALL,2000,670.37
AUT,,TOTAL,FEMALE,2000,528.52
AUT,,TOTAL,MALE,2001,834.81
AZE,,TOTAL,FEMALE,1995,859.81
AZE,,TOTAL,FEMALE,1992,840.08
AZE,,TOTAL,ALL,1995,1101.44
AZE,,TOTAL,MALE,1993,1495.42
AZE,,TOTAL,MALE,1996,1362.09
AZE,,TOTAL,FEMALE,1993,862.81
AZE,,TOTAL,FEMALE,1996,825.46
AZE,,TOTAL,MALE,1992,1452.2
AZE,,TOTAL,ALL,1992,1095.75
AZE,,TOTAL,ALL,1989,999.77
AZE,,TOTAL,FEMALE,1989,791.27
AZE,,TOTAL,MALE,1990,1289.47
AZE,,TOTAL,ALL,1993,1125.69
AZE,,TOTAL,ALL,1994,1145.74
AZE,,TOTAL,FEMALE,1994,866.14
AZE,,TOTAL,MALE,1995,1439.13
AZE,,TOTAL,MALE,1994,1530.7
AZE,,TOTAL,FEMALE,1987,833.31
AZE,,TOTAL,ALL,1987,1043.63
AZE,,TOTAL,FEMALE,1990,760.18
AZE,,TOTAL,ALL,1991,991.6
AZE,,TOTAL,ALL,1990,974.49
AZE,,TOTAL,FEMALE,1991,763.45
AZE,,TOTAL,MALE,1987,1374.62
AZE,,TOTAL,MALE,1991,1323.12
AZE,,TOTAL,MALE,1988,1391.88
AZE,,TOTAL,ALL,1986,1039.67
AZE,,TOTAL,FEMALE,1988,854.1
AZE,,TOTAL,ALL,1988,1068.17
AZE,,TOTAL,MALE,1989,1313
AZE,,TOTAL,MALE,1986,1353.88
AZE,,TOTAL,FEMALE,1986,840.97
AZE,,TOTAL,FEMALE,1981,837.52
AZE,,TOTAL,ALL,1981,1058.78
AZE,,TOTAL,MALE,1982,1385.1
AZE,,TOTAL,FEMALE,1982,830.91
AZE,,TOTAL,ALL,1982,1044.41
AZE,,TOTAL,MALE,1985,1404.76
AZE,,TOTAL,MALE,1981,1405.91
AZE,,TOTAL,FEMALE,1985,849.57
AZE,,TOTAL,ALL,1985,1063.84
AZE,,TOTAL,ALL,1996,1052.61
AZE,,TOTAL,MALE,1997,1321.88
AZE,,TOTAL,FEMALE,1997,801.8
AZE,,TOTAL,ALL,1997,1021.98
AZE,,TOTAL,MALE,1998,1288.73
AZE,,TOTAL,FEMALE,1998,787.92
AZE,,TOTAL,ALL,1998,996.52
AZE,,TOTAL,MALE,1999,1297.38
AZE,,TOTAL,FEMALE,1999,805.92
AZE,,TOTAL,ALL,1999,1009.32
AZE,,TOTAL,MALE,2000,1273.61
AZE,,TOTAL,FEMALE,2000,875.39
AZE,,TOTAL,ALL,2000,1050.13
AZE,,TOTAL,MALE,2001,1183.13
AZE,,TOTAL,FEMALE,2003,880.34
AZE,,TOTAL,ALL,2003,1038.65
AZE,,TOTAL,MALE,2004,1197.96
AZE,,TOTAL,FEMALE,2004,864.13
AZE,,TOTAL,ALL,2004,1019.99
AZE,,TOTAL,MALE,2007,1098.52
AZE,,TOTAL,FEMALE,2007,799.25
AZE,,TOTAL,ALL,2007,940.4
AZE,,TOTAL,FEMALE,2001,831.05
AZE,,TOTAL,ALL,2001,989.02
AZE,,TOTAL,MALE,2002,1197.48
AZE,,TOTAL,FEMALE,2002,843.91
AZE,,TOTAL,ALL,2002,1002.88
AZE,,TOTAL,MALE,2003,1226.71
BEL,,TOTAL,MALE,1977,1302.86
BEL,,TOTAL,ALL,1976,1078.44
BEL,,TOTAL,FEMALE,1976,847.89
BEL,,TOTAL,FEMALE,1975,865.63
BEL,,TOTAL,ALL,1975,1093.63
BEL,,TOTAL,ALL,1974,1082.34
BEL,,TOTAL,MALE,1976,1385.49
BEL,,TOTAL,FEMALE,1977,791.03
BEL,,TOTAL,MALE,1975,1396.71
BEL,,TOTAL,FEMALE,1974,860.38
BEL,,TOTAL,ALL,1982,946.08
BEL,,TOTAL,MALE,1982,1239.09
BEL,,TOTAL,FEMALE,1970,925.2
BEL,,TOTAL,MALE,1973,1415.33
BEL,,TOTAL,FEMALE,1982,732.65
BEL,,TOTAL,ALL,1970,1151.54
BEL,,TOTAL,FEMALE,1973,880.3
BEL,,TOTAL,MALE,1974,1371.44
BEL,,TOTAL,ALL,1981,969.69
BEL,,TOTAL,MALE,1983,1251.36
BEL,,TOTAL,FEMALE,1983,745.34
BEL,,TOTAL,MALE,1971,1446.26
BEL,,TOTAL,ALL,1973,1112.1
BEL,,TOTAL,ALL,1977,1011.1
BEL,,TOTAL,MALE,1981,1275.14
BEL,,TOTAL,ALL,1983,957.09
BEL,,TOTAL,ALL,2008,591.14
BEL,,TOTAL,ALL,1980,995.05
BEL,,TOTAL,MALE,1972,1420.7
BEL,,TOTAL,FEMALE,1981,748.08
BEL,,TOTAL,FEMALE,1980,772.13
BEL,,TOTAL,MALE,1984,1213.98
BEL,,TOTAL,ALL,1985,896.82
BEL,,TOTAL,ALL,1978,1029.09
BEL,,TOTAL,ALL,1971,1149.58
BEL,,TOTAL,FEMALE,1971,918.62
BEL,,TOTAL,FEMALE,1984,704.63
BEL,,TOTAL,FEMALE,1985,684.6
BEL,,TOTAL,ALL,1972,1119.71
BEL,,TOTAL,MALE,1978,1321.41
BEL,,TOTAL,ALL,2009,577.28
BEL,,TOTAL,FEMALE,1972,887.62
BEL,,TOTAL,MALE,2015,660.08
BEL,,TOTAL,ALL,2014,522.19
BEL,,TOTAL,FEMALE,1978,807.14
BEL,,TOTAL,MALE,1980,1291.13
BEL,,TOTAL,ALL,2015,537.69
BEL,,TOTAL,FEMALE,2015,437.11
BEL,,TOTAL,MALE,1985,1188.32
BEL,,TOTAL,MALE,2009,728.94
BEL,,TOTAL,FEMALE,2009,458.12
BEL,,TOTAL,FEMALE,1968,968.95
BEL,,TOTAL,ALL,1968,1202.43
BEL,,TOTAL,MALE,1979,1272.66
BEL,,TOTAL,FEMALE,1979,762.54
BEL,,TOTAL,ALL,1979,981.02
BEL,,TOTAL,MALE,1986,1157.81
BEL,,TOTAL,MALE,2014,650.56
BEL,,TOTAL,MALE,1968,1498.66
BEL,,TOTAL,MALE,1970,1441.37
BEL,,TOTAL,FEMALE,2014,417.65
BEL,,TOTAL,MALE,1969,1481.91
BEL,,TOTAL,FEMALE,1969,944.8
BEL,,TOTAL,ALL,1969,1181.14
BEL,,TOTAL,ALL,1984,918.46
BEL,,TOTAL,FEMALE,1987,636.63
BEL,,TOTAL,FEMALE,2008,465.63
BEL,,TOTAL,ALL,1987,831.41
BEL,,TOTAL,FEMALE,1989,631.32
BEL,,TOTAL,FEMALE,2003,535.98
BEL,,TOTAL,ALL,2003,679.04
BEL,,TOTAL,ALL,1986,879.33
BEL,,TOTAL,MALE,1987,1099.19
BEL,,TOTAL,MALE,2004,823.62
BEL,,TOTAL,ALL,1989,823.94
BEL,,TOTAL,FEMALE,1990,602.14
BEL,,TOTAL,FEMALE,2004,500.2
BEL,,TOTAL,FEMALE,1986,677.36
BEL,,TOTAL,MALE,2003,870.1
BEL,,TOTAL,ALL,1990,789.18
BEL,,TOTAL,ALL,1992,770.18
BEL,,TOTAL,ALL,1993,778.67
BEL,,TOTAL,ALL,2010,576.66
BEL,,TOTAL,FEMALE,1988,624.45
BEL,,TOTAL,MALE,1990,1055.03
BEL,,TOTAL,MALE,1991,1038.62
BEL,,TOTAL,FEMALE,1992,586.39
BEL,,TOTAL,MALE,1992,1030.49
BEL,,TOTAL,MALE,1997,955.35
BEL,,TOTAL,MALE,2005,811.39
BEL,,TOTAL,ALL,2006,600.84
BEL,,TOTAL,MALE,1988,1091.23
BEL,,TOTAL,MALE,1989,1097.8
BEL,,TOTAL,FEMALE,1991,595.29
BEL,,TOTAL,FEMALE,1993,590.16
BEL,,TOTAL,MALE,2008,750.11
BEL,,TOTAL,ALL,2004,639.22
BEL,,TOTAL,FEMALE,2006,473.69
BEL,,TOTAL,ALL,1988,818.65
BEL,,TOTAL,ALL,1991,778.96
BEL,,TOTAL,FEMALE,2007,470.97
BEL,,TOTAL,ALL,2007,593.89
BEL,,TOTAL,FEMALE,2005,500.4
BEL,,TOTAL,FEMALE,2010,456.91
BEL,,TOTAL,MALE,1993,1047.05
BEL,,TOTAL,MALE,1994,998.89
BEL,,TOTAL,FEMALE,1994,571.97
BEL,,TOTAL,FEMALE,1997,551.64
BEL,,TOTAL,ALL,1999,703.16
BEL,,TOTAL,MALE,2007,751.49
BEL,,TOTAL,FEMALE,1998,549.89
BEL,,TOTAL,FEMALE,1999,539.22
BEL,,TOTAL,MALE,2006,764.51
BEL,,TOTAL,MALE,2010,729.16
BEL,,TOTAL,MALE,1998,934.25
BEL,,TOTAL,ALL,2005,635.23
BEL,,TOTAL,ALL,1997,719.98
BEL,,TOTAL,ALL,1995,742.91
BEL,,TOTAL,ALL,1996,727.15
BEL,,TOTAL,ALL,1994,749.5
BEL,,TOTAL,MALE,1999,925.41
BEL,,TOTAL,FEMALE,1996,551.99
BEL,,TOTAL,MALE,1996,971.4
BEL,,TOTAL,ALL,1998,711.45
BEL,,TOTAL,MALE,1995,994.69
BEL,,TOTAL,FEMALE,1995,562.71
BIH,,TOTAL,ALL,1988,1044.7
BIH,,TOTAL,FEMALE,1988,866.93
BIH,,TOTAL,MALE,1988,1272.21
BIH,,TOTAL,ALL,1991,1020.72
BIH,,TOTAL,FEMALE,1987,893.65
BIH,,TOTAL,ALL,1987,1053.32
BIH,,TOTAL,MALE,1991,1224.2
BIH,,TOTAL,FEMALE,1991,854.1
BIH,,TOTAL,ALL,1990,1004.38
BIH,,TOTAL,MALE,1987,1255.08
BIH,,TOTAL,MALE,1986,1256.9
BIH,,TOTAL,FEMALE,1990,832.48
BIH,,TOTAL,MALE,1990,1221.66
BIH,,TOTAL,ALL,1985,1099.17
BIH,,TOTAL,FEMALE,1986,894.01
BIH,,TOTAL,FEMALE,1985,942.03
BIH,,TOTAL,MALE,1985,1294.87
BIH,,TOTAL,ALL,1989,1062.86
BIH,,TOTAL,MALE,1989,1262.8
BIH,,TOTAL,FEMALE,1989,901.68
BIH,,TOTAL,ALL,1986,1054.05
BLR,,TOTAL,MALE,2003,1940.83
BLR,,TOTAL,ALL,2002,1374.48
BLR,,TOTAL,FEMALE,2002,963.36
BLR,,TOTAL,FEMALE,2007,812.99
BLR,,TOTAL,MALE,2009,1724.9
BLR,,TOTAL,ALL,2007,1179.17
BLR,,TOTAL,FEMALE,2001,928.28
BLR,,TOTAL,MALE,2001,1891.86
BLR,,TOTAL,MALE,2007,1735.18
BLR,,TOTAL,FEMALE,2009,789.86
BLR,,TOTAL,FEMALE,2008,793.67
BLR,,TOTAL,FEMALE,1985,850.06
BLR,,TOTAL,ALL,2008,1167.08
BLR,,TOTAL,MALE,2008,1734.2
BLR,,TOTAL,FEMALE,2003,925.79
BLR,,TOTAL,ALL,2001,1317.71
BLR,,TOTAL,ALL,2003,1332.89
BLR,,TOTAL,ALL,1993,1241.78
BLR,,TOTAL,ALL,1982,1019.27
BLR,,TOTAL,MALE,2002,1981.48
BLR,,TOTAL,FEMALE,1982,770.87
BLR,,TOTAL,MALE,1985,1518.66
BLR,,TOTAL,FEMALE,1993,907.4
BLR,,TOTAL,ALL,2009,1159.93
BLR,,TOTAL,ALL,1981,1024.58
BLR,,TOTAL,MALE,1982,1422.01
BLR,,TOTAL,ALL,1992,1132.02
BLR,,TOTAL,MALE,1993,1747.08
BLR,,TOTAL,ALL,2000,1270.33
BLR,,TOTAL,ALL,1985,1102.46
BLR,,TOTAL,MALE,1991,1558.29
