COUNTRY,COUNTRY_GRP,SEX,YEAR,VALUE
,EU_BEFORE_MAY2004,ALL,1994,15.36
,EU_BEFORE_MAY2004,ALL,1995,15.47
,EU_BEFORE_MAY2004,ALL,1996,15.75
,EU_BEFORE_MAY2004,ALL,1997,15.92
,EU_BEFORE_MAY2004,ALL,1998,16
,EU_BEFORE_MAY2004,ALL,1999,16.18
,EU_BEFORE_MAY2004,ALL,2000,16.35
,EU_BEFORE_MAY2004,ALL,2001,16.56
,EU_BEFORE_MAY2004,ALL,2002,16.75
,EU_BEFORE_MAY2004,ALL,2003,16.93
,EU_BEFORE_MAY2004,ALL,2004,17.13
,EU_BEFORE_MAY2004,ALL,2005,17.31
,EU_BEFORE_MAY2004,ALL,2006,17.55
,EU_BEFORE_MAY2004,ALL,2007,17.69
,EU_BEFORE_MAY2004,ALL,2008,17.82
,EU_BEFORE_MAY2004,ALL,2009,18
,EU_BEFORE_MAY2004,ALL,2010,18.18
,EU_BEFORE_MAY2004,ALL,2011,18.38
,EU_BEFORE_MAY2004,ALL,2012,18.66
,EU_BEFORE_MAY2004,ALL,2013,19
,EU_BEFORE_MAY2004,ALL,2014,19.29
,EU_BEFORE_MAY2004,ALL,2015,19.6
,EU_MEMBERS,ALL,1950,9.2
,EU_MEMBERS,ALL,1955,9.6
,EU_MEMBERS,ALL,1960,10.02
,EU_MEMBERS,ALL,1965,10.71
,EU_MEMBERS,ALL,1970,11.55
,EU_MEMBERS,ALL,1971,11.78
,EU_MEMBERS,ALL,1972,11.96
,EU_MEMBERS,ALL,1973,12.12
,EU_MEMBERS,ALL,1974,12.4
,EU_MEMBERS,ALL,1975,12.55
,EU_MEMBERS,ALL,1976,12.77
,EU_MEMBERS,ALL,1977,12.93
,EU_MEMBERS,ALL,1978,13.11
,EU_MEMBERS,ALL,1979,13.25
,EU_MEMBERS,ALL,1980,13.27
,EU_MEMBERS,ALL,1981,13.26
,EU_MEMBERS,ALL,1982,13.06
,EU_MEMBERS,ALL,1983,12.87
,EU_MEMBERS,ALL,1984,12.78
,EU_MEMBERS,ALL,1985,12.8
,EU_MEMBERS,ALL,1986,13.04
,EU_MEMBERS,ALL,1987,13.3
,EU_MEMBERS,ALL,1988,13.48
,EU_MEMBERS,ALL,1989,13.65
,EU_MEMBERS,ALL,1990,13.77
,EU_MEMBERS,ALL,1991,13.99
,EU_MEMBERS,ALL,1992,14.2
,EU_MEMBERS,ALL,1993,14.4
,EU_MEMBERS,ALL,1994,14.58
,EU_MEMBERS,ALL,1995,14.73
,EU_MEMBERS,ALL,1996,15
,EU_MEMBERS,ALL,1997,15.18
,EU_MEMBERS,ALL,1998,15.3
,EU_MEMBERS,ALL,1999,15.48
,EU_MEMBERS,ALL,2000,15.69
,EU_MEMBERS,ALL,2001,15.91
,EU_MEMBERS,ALL,2002,16.12
,EU_MEMBERS,ALL,2003,16.3
,EU_MEMBERS,ALL,2004,16.5
,EU_MEMBERS,ALL,2005,16.7
,EU_MEMBERS,ALL,2006,16.9
,EU_MEMBERS,ALL,2007,17.04
,EU_MEMBERS,ALL,2008,17.17
,EU_MEMBERS,ALL,2009,17.33
,EU_MEMBERS,ALL,2010,17.53
,EU_MEMBERS,ALL,2011,17.71
,EU_MEMBERS,ALL,2012,18.02
,EU_MEMBERS,ALL,2013,18.35
,EU_MEMBERS,ALL,2014,18.67
,EU_MEMBERS,ALL,2015,19.04
FIN,,ALL,1950,6.6
FIN,,ALL,1955,6.9
FIN,,ALL,1960,7.3
FIN,,ALL,1965,8.1
FIN,,ALL,1970,9.2
FIN,,ALL,1971,9.4230394
FIN,,ALL,1972,9.7003818
FIN,,ALL,1973,9.99764257
FIN,,ALL,1974,10.29932205
FIN,,ALL,1975,10.7
FIN,,ALL,1976,10.92959773
FIN,,ALL,1977,11.24522569
FIN,,ALL,1978,11.52866912
FIN,,ALL,1979,11.77408861
FIN,,ALL,1980,12
FIN,,ALL,1981,12.1125
FIN,,ALL,1982,12.23327118
FIN,,ALL,1983,12.35223856
FIN,,ALL,1984,12.39501823
FIN,,ALL,1985,12.5
FIN,,ALL,1986,12.67969338
FIN,,ALL,1987,12.86241434
FIN,,ALL,1988,13.04356616
FIN,,ALL,1989,13.22012731
FIN,,ALL,1990,13.4
FIN,,ALL,1991,13.54089794
FIN,,ALL,1992,13.68702896
FIN,,ALL,1993,13.83230696
FIN,,ALL,1994,14.01253857
FIN,,ALL,1995,14.3
FIN,,ALL,1996,14.3975022
FIN,,ALL,1997,14.54531305
FIN,,ALL,1998,14.6638207
FIN,,ALL,1999,14.77301326
FIN,,ALL,2000,15
FIN,,ALL,2001,15.07871905
FIN,,ALL,2002,15.2476696
FIN,,ALL,2003,15.45898696
FIN,,ALL,2004,15.72385147
FIN,,ALL,2005,16
FIN,,ALL,2006,16.23436179
FIN,,ALL,2007,16.48748658
FIN,,ALL,2008,16.63067276
FIN,,ALL,2009,16.88099729
FIN,,ALL,2010,17.2
FIN,,ALL,2011,17.82285675
FIN,,ALL,2012,18.45080072
FIN,,ALL,2013,19.07290569
FIN,,ALL,2014,19.66429074
FIN,,ALL,2015,20.3
FRA,,ALL,1950,11.4
FRA,,ALL,1955,11.5
FRA,,ALL,1960,11.6
FRA,,ALL,1965,12.1
FRA,,ALL,1970,12.8
FRA,,ALL,1971,13.46458921
FRA,,ALL,1972,13.54718295
FRA,,ALL,1973,13.65320944
FRA,,ALL,1974,13.75439118
FRA,,ALL,1975,13.4
FRA,,ALL,1976,14.05011023
FRA,,ALL,1977,14.21247878
FRA,,ALL,1978,14.35639662
FRA,,ALL,1979,14.47286245
FRA,,ALL,1980,13.9
FRA,,ALL,1981,13.92990759
FRA,,ALL,1982,13.57956256
FRA,,ALL,1983,13.3521414
FRA,,ALL,1984,13.20861853
FRA,,ALL,1985,12.7
FRA,,ALL,1986,13.20842254
FRA,,ALL,1987,13.95375174
FRA,,ALL,1988,14.18159499
FRA,,ALL,1989,14.39242452
FRA,,ALL,1990,14
FRA,,ALL,1991,14.72393498
FRA,,ALL,1992,14.92079981
FRA,,ALL,1993,15.13223622
FRA,,ALL,1994,15.34296497
FRA,,ALL,1995,15.1
FRA,,ALL,1996,15.80151024
FRA,,ALL,1997,16.0078758
FRA,,ALL,1998,15.69310447
FRA,,ALL,1999,15.94894556
FRA,,ALL,2000,16
FRA,,ALL,2001,16.17904347
FRA,,ALL,2002,16.24372952
FRA,,ALL,2003,16.30212001
FRA,,ALL,2004,16.37667877
FRA,,ALL,2005,16.5
FRA,,ALL,2006,16.53568979
FRA,,ALL,2007,16.55846763
FRA,,ALL,2008,16.62980035
FRA,,ALL,2009,16.73799333
FRA,,ALL,2010,16.8
FRA,,ALL,2011,17.1175864
FRA,,ALL,2012,17.5320353
FRA,,ALL,2013,17.95111157
FRA,,ALL,2015,18.9
GBR,,ALL,1970,13.0329108
GBR,,ALL,1971,13.24589164
GBR,,ALL,1972,13.42836582
GBR,,ALL,1973,13.62089994
GBR,,ALL,1974,13.84298947
GBR,,ALL,1975,14.05190415
GBR,,ALL,1976,14.22609006
GBR,,ALL,1977,14.4195586
GBR,,ALL,1978,14.62168704
GBR,,ALL,1979,14.7893744
GBR,,ALL,1980,14.95329114
GBR,,ALL,1981,15.03905854
GBR,,ALL,1982,15.05315326
GBR,,ALL,1983,14.95674819
GBR,,ALL,1984,14.88720474
GBR,,ALL,1985,15.16745557
GBR,,ALL,1986,15.36050093
GBR,,ALL,1987,15.52186029
GBR,,ALL,1988,15.61847289
GBR,,ALL,1989,15.70572599
GBR,,ALL,1990,15.72983813
GBR,,ALL,1991,15.77158018
GBR,,ALL,1992,15.80686514
GBR,,ALL,1993,15.83097441
GBR,,ALL,1994,15.82067862
GBR,,ALL,1995,15.84814969
GBR,,ALL,1996,15.85716886
GBR,,ALL,1997,15.85127162
GBR,,ALL,1998,15.85297484
GBR,,ALL,1999,15.80914133
GBR,,ALL,2000,15.80645098
GBR,,ALL,2001,15.85401646
GBR,,ALL,2002,15.9096704
GBR,,ALL,2003,15.95623755
GBR,,ALL,2004,15.99062805
GBR,,ALL,2005,16.00340932
GBR,,ALL,2006,15.99003284
GBR,,ALL,2007,16.03775165
GBR,,ALL,2008,16.17702394
GBR,,ALL,2009,16.35454136
GBR,,ALL,2010,16.55010835
GBR,,ALL,2011,16.73699139
GBR,,ALL,2012,17.01742547
GBR,,ALL,2013,17.36477878
GEO,,ALL,1950,10.1
GEO,,ALL,1955,9.9
GEO,,ALL,1960,8.6
GEO,,ALL,1965,7.7
GEO,,ALL,1970,7.7
GEO,,ALL,1975,8.4
GEO,,ALL,1980,9.2
GEO,,ALL,1981,9.0361929
GEO,,ALL,1982,8.93761875
GEO,,ALL,1983,8.85068327
GEO,,ALL,1984,8.83138576
GEO,,ALL,1985,8.9
GEO,,ALL,1986,8.73790588
GEO,,ALL,1987,8.74965662
GEO,,ALL,1988,8.79437636
GEO,,ALL,1989,8.97336293
GEO,,ALL,1990,9.3
GEO,,ALL,1991,9.64132336
GEO,,ALL,1992,9.97484556
GEO,,ALL,1993,10.30975992
GEO,,ALL,1994,10.64160179
GEO,,ALL,1995,11.4
GEO,,ALL,1996,11.27922971
GEO,,ALL,1997,11.59842442
GEO,,ALL,1998,11.92017561
GEO,,ALL,1999,12.24592925
GEO,,ALL,2000,12.4
GEO,,ALL,2001,12.75062978
GEO,,ALL,2002,13.02945801
GEO,,ALL,2003,13.50343043
GEO,,ALL,2004,13.86177591
GEO,,ALL,2005,14.3
GEO,,ALL,2006,14.48840382
GEO,,ALL,2007,14.65568317
GEO,,ALL,2008,14.52181352
GEO,,ALL,2009,14.1943821
GEO,,ALL,2010,14.3
GEO,,ALL,2011,13.746264
GEO,,ALL,2012,13.76622798
GEO,,ALL,2013,13.90622214
GEO,,ALL,2014,13.92004293
GEO,,ALL,2015,14.6
GRC,,ALL,1950,6.7
GRC,,ALL,1955,6.7
GRC,,ALL,1960,7
GRC,,ALL,1965,7.8
GRC,,ALL,1970,10.2
GRC,,ALL,1971,11.15102581
GRC,,ALL,1972,11.40674572
GRC,,ALL,1973,11.68874803
GRC,,ALL,1974,11.98951127
GRC,,ALL,1975,11.6
GRC,,ALL,1976,12.44109434
GRC,,ALL,1977,12.65900631
GRC,,ALL,1978,12.87179487
GRC,,ALL,1979,13.04752733
GRC,,ALL,1980,12.5
GRC,,ALL,1981,13.19505828
GRC,,ALL,1982,13.25093212
GRC,,ALL,1983,13.26738908
GRC,,ALL,1984,13.29958164
GRC,,ALL,1985,12.8
GRC,,ALL,1986,13.47504918
GRC,,ALL,1987,13.27907047
GRC,,ALL,1988,13.41735578
GRC,,ALL,1989,13.57847267
GRC,,ALL,1990,13.5
GRC,,ALL,1991,13.96717641
GRC,,ALL,1992,14.26598397
GRC,,ALL,1993,14.55731738
GRC,,ALL,1994,14.83830429
GRC,,ALL,1995,14.7
GRC,,ALL,1996,15.4100839
GRC,,ALL,1997,15.70699328
GRC,,ALL,1998,16.00832863
GRC,,ALL,1999,16.3132878
GRC,,ALL,2000,16.4
GRC,,ALL,2001,16.99931497
GRC,,ALL,2002,17.36322872
GRC,,ALL,2003,17.68644569
GRC,,ALL,2004,17.97890656
GRC,,ALL,2005,17.8
GRC,,ALL,2006,18.54350703
GRC,,ALL,2007,18.60310096
GRC,,ALL,2008,18.65660153
GRC,,ALL,2009,18.8089855
GRC,,ALL,2010,18.4
GRC,,ALL,2011,19.47170028
GRC,,ALL,2012,19.91068427
GRC,,ALL,2013,20.27501265
GRC,,ALL,2014,20.69192661
GRC,,ALL,2015,19.9
HRV,,ALL,1950,7.9
HRV,,ALL,1955,7.2
HRV,,ALL,1960,6.9
HRV,,ALL,1965,7.9
HRV,,ALL,1970,9.3
HRV,,ALL,1975,10.9
HRV,,ALL,1980,11.6
HRV,,ALL,1985,10.7
HRV,,ALL,1986,10.8563841
HRV,,ALL,1987,11.15756372
HRV,,ALL,1988,11.16833417
HRV,,ALL,1989,11.39463049
HRV,,ALL,1990,11.6
HRV,,ALL,1991,11.88545107
HRV,,ALL,1992,11.88544173
HRV,,ALL,1993,11.88546915
HRV,,ALL,1994,11.88550354
HRV,,ALL,1995,13.7
HRV,,ALL,1996,12.31968446
HRV,,ALL,1997,12.319742
HRV,,ALL,1998,12.31974325
HRV,,ALL,1999,12.3606182
HRV,,ALL,2000,15.6
HRV,,ALL,2001,15.62921131
HRV,,ALL,2002,16.10325891
HRV,,ALL,2003,16.39425458
HRV,,ALL,2004,16.63513087
HRV,,ALL,2005,17.2
HRV,,ALL,2006,17.02664987
HRV,,ALL,2007,17.19197688
HRV,,ALL,2008,17.27898563
HRV,,ALL,2009,17.30574625
HRV,,ALL,2010,17.6
HRV,,ALL,2011,17.18679164
HRV,,ALL,2012,18.02180544
HRV,,ALL,2013,18.27060201
HRV,,ALL,2014,18.61848924
HRV,,ALL,2015,18.9
HUN,,ALL,1950,7.8
HUN,,ALL,1955,8.2
HUN,,ALL,1960,9
HUN,,ALL,1965,10.3
HUN,,ALL,1970,11.6
HUN,,ALL,1971,11.72896069
HUN,,ALL,1972,11.9478771
HUN,,ALL,1973,12.19121749
HUN,,ALL,1974,12.42615973
HUN,,ALL,1975,12.7
HUN,,ALL,1976,12.8091181
HUN,,ALL,1977,12.99023291
HUN,,ALL,1978,13.16062855
HUN,,ALL,1979,13.30087015
HUN,,ALL,1980,13.6
HUN,,ALL,1981,13.13971508
HUN,,ALL,1982,12.76494381
HUN,,ALL,1983,12.38411525
HUN,,ALL,1984,12.23179385
HUN,,ALL,1985,12.1
HUN,,ALL,1986,12.56184975
HUN,,ALL,1987,12.78750931
HUN,,ALL,1988,13.02411174
