COUNTRY,YEAR,death_all,death_external,death_internal,death_diabetes_65,death_cerebrovascular_65,death_respiratory_65,elderly_rate,life_expectancy,hospital_beds,gni
RUS,1992.0,1264.69,173.98,1090.71,38.13,1812.8,309.66,10.84348885,67.92,1223.43,3080.0
RUS,1995.0,1513.37,234.23,1279.1399999999999,48.01,2045.38,328.43,12.1,64.7,1187.27,2640.0
RUS,1997.0,1361.01,184.64,1176.37,43.05,2027.39,304.77,12.46122304,66.88,1134.08,2650.0
RUS,1989.0,1160.34,127.8,1032.54,30.29,1836.11,342.16,9.73769197,69.65,1318.62,
RUS,1994.0,1591.07,247.96,1343.11,46.6,2105.6,363.5,11.69336068,64.03,1196.12,2650.0
RUS,1991.0,1198.13,143.65,1054.48,36.41,1789.79,313.31,10.401444099999999,69.03,1270.2,3440.0
RUS,1993.0,1485.04,227.37,1257.67,41.49,2005.1,359.88,11.32089228,65.14,1219.59,2920.0
RUS,1987.0,1158.82,103.22,1055.6,20.23,1932.64,358.36,9.51860993,70.0,1311.76,
RUS,1990.0,1192.64,135.68,1056.96,33.21,1827.0,347.31,10.3,69.28,1305.53,
RUS,2001.0,1475.28,219.42,1255.86,33.25,2170.15,255.64,12.77038603,65.38,1083.05,1780.0
RUS,1986.0,1153.35,105.37,1047.98,17.9,1899.88,365.43,9.57612928,70.0,1304.63,
RUS,1988.0,1169.43,112.22,1057.21,24.5,1966.63,371.1,9.55508667,69.79,1317.52,
RUS,2013.0,1065.14,117.73,947.4100000000001,44.11,1211.19,195.55,,70.96,817.53,15210.0
RUS,2007.0,1313.88,167.62,1146.2600000000002,30.69,1849.92,202.07,13.91241696,67.66,950.16,7560.0
RUS,2006.0,1389.0,182.42,1206.58,32.5,1991.33,211.85,13.97559824,66.71,965.85,5810.0
RUS,2010.0,1217.16,138.5,1078.66,28.66,1575.03,196.41,13.1,69.06,875.13,9980.0
RUS,2000.0,1465.92,211.66,1254.26,33.95,2138.99,292.19,12.4,65.46,1089.2,1710.0
RUS,2012.0,1100.18,122.89,977.2900000000001,35.04,1285.94,184.3,,70.47,839.98,13480.0
RUS,2009.0,1235.28,144.68,1090.6,29.62,1614.04,207.51,13.10314429,68.78,901.23,9230.0
RUS,2005.0,1492.77,204.25,1288.52,32.25,2136.01,228.04,13.8,65.42,974.22,4450.0
RUS,2002.0,1512.17,223.34,1288.8300000000002,33.06,2193.85,265.36,13.09200978,65.13,1071.3,2100.0
RUS,2003.0,1551.61,218.85,1332.76,32.68,2276.8,259.99,13.26231593,64.97,1050.55,2590.0
RUS,2008.0,1291.82,157.51,1134.31,30.02,1774.05,204.13,13.55607481,68.02,924.04,9580.0
RUS,2004.0,1496.61,211.95,1284.6599999999999,32.46,2167.03,230.46,13.55105245,65.4,987.92,3410.0
SMR,1995.0,563.18,39.06,524.1199999999999,0.0,183.5,0.0,14.80565089,79.94,,
SMR,2005.0,467.82,26.08,441.74,40.85,479.27,62.64,16.59741304,82.78,,
SMR,1996.0,499.54,27.23,472.31,0.0,299.99,91.44,15.167548499999999,81.41,,
SMR,1997.0,489.45,47.36,442.09,0.0,378.18,21.65,15.34277227,82.37,,
SMR,2000.0,475.0,21.94,453.06,0.0,260.81,181.22,16.18047018,82.27,,
SMR,1998.0,510.65,24.19,486.46,0.0,297.93,180.56,15.62595303,81.29,,
SMR,1999.0,509.38,32.99,476.39,0.0,351.02,59.68,15.85549046,81.63,,
ESP,1987.0,733.13,43.87,689.26,149.72,797.79,456.52,12.52518313,77.01,442.07,7110.0
ESP,1986.0,754.57,41.85,712.72,151.21,852.07,495.93,12.1860429,76.74,445.19,5400.0
ESP,1988.0,737.67,45.33,692.3399999999999,149.03,780.52,469.99,12.81635703,76.98,438.24,9410.0
ESP,1991.0,729.35,44.41,684.94,143.3,717.58,494.99,13.68203378,77.09,421.4,13700.0
ESP,1992.0,696.45,40.97,655.48,130.66,659.69,450.6,14.09614492,77.61,414.14,15610.0
ESP,1990.0,735.12,45.76,689.36,143.35,721.95,522.02,13.4,77.0,425.82,12210.0
ESP,1989.0,732.85,47.63,685.22,145.53,750.1,483.13,13.11066082,77.02,433.33,10700.0
ESP,1996.0,669.24,37.1,632.14,124.37,541.45,480.21,15.61256217,78.21,390.71,15560.0
ESP,2002.0,592.73,32.93,559.8000000000001,113.81,414.65,480.0,16.93693852,79.88,353.64,15590.0
ESP,1998.0,652.67,37.5,615.17,126.94,507.83,506.73,16.26493478,78.73,381.01,15440.0
ESP,2000.0,610.7,35.72,574.98,113.03,444.63,500.52,16.7,79.48,368.6,15770.0
ESP,2001.0,596.51,33.74,562.77,115.11,434.41,444.05,16.95983191,79.8,360.39,15520.0
ESP,1995.0,674.54,37.43,637.11,129.84,572.98,471.2,15.1,78.1,394.4,14830.0
ESP,2015.0,462.08,21.67,440.40999999999997,79.08,214.78,392.97,18.9,82.97,,28430.0
ESP,1994.0,674.47,37.63,636.84,130.32,606.14,447.63,14.93173604,78.07,402.13,14470.0
ESP,1999.0,652.55,35.98,616.5699999999999,125.52,497.37,580.23,16.64582984,78.79,377.64,15480.0
ESP,2003.0,600.06,33.58,566.4799999999999,114.78,417.03,492.34,16.88836276,79.78,345.0,18030.0
ESP,1993.0,692.02,38.75,653.27,132.39,631.75,470.22,14.59649338,77.74,406.65,15010.0
ESP,1997.0,649.07,37.09,611.98,120.08,515.36,473.36,15.94855976,78.71,384.87,15820.0
ESP,2004.0,565.23,32.93,532.3000000000001,109.22,371.01,425.48,16.83291697,80.46,341.7,22070.0
ESP,2005.0,568.47,31.67,536.8000000000001,109.75,362.29,495.12,16.7,80.44,336.1,25870.0
ESP,2006.0,532.35,29.48,502.87,98.98,330.07,399.65,16.69314303,81.21,331.85,27820.0
ESP,2011.0,481.45,22.57,458.88,88.38,247.27,363.42,17.23777009,82.45,309.25,30950.0
ESP,2007.0,533.99,28.36,505.63,100.88,321.32,429.75,16.63609002,81.19,327.23,29740.0
ESP,2010.0,487.01,23.02,463.99,89.94,267.7,359.51,17.2,82.32,315.17,31880.0
ESP,2008.0,519.73,26.78,492.95000000000005,98.27,299.73,417.56,16.6171233,81.52,322.27,32190.0
ESP,2009.0,503.66,24.44,479.22,93.74,284.26,395.31,16.7355792,81.91,318.55,32460.0
SRB,2004.0,1085.59,44.78,1040.81,159.91,1200.92,269.34,17.03828554,72.77,,3070.0
SRB,2006.0,1016.53,44.63,971.9,159.07,1214.07,244.83,17.24278624,73.48,554.35,4190.0
SRB,2003.0,1115.08,45.74,1069.34,163.64,1296.52,256.07,16.88627276,72.55,,2260.0
SRB,2005.0,1080.91,43.85,1037.0600000000002,159.65,1254.93,286.82,14.6,72.86,,3800.0
SRB,2002.0,1122.28,46.51,1075.77,162.14,1282.82,256.77,16.67562441,72.39,,1430.0
SRB,2015.0,895.82,33.42,862.4000000000001,178.32,775.16,317.42,16.3,75.37,,5960.0
SRB,2001.0,1098.93,51.51,1047.42,150.16,1263.0,256.33,16.41453985,72.41,,1450.0
SRB,2007.0,999.66,44.87,954.79,188.67,1164.49,260.44,17.22265656,73.69,534.63,4890.0
SRB,1998.0,1161.0,52.43,1108.57,145.86,1330.85,308.44,15.29932629,71.76,,2800.0
SRB,2000.0,1174.13,49.2,1124.93,166.84,1335.31,361.06,13.5,71.7,,1530.0
SRB,1999.0,1162.27,55.11,1107.16,167.79,1334.75,289.27,15.74266408,71.77,,2390.0
SRB,2013.0,894.51,35.72,858.79,166.98,842.36,292.39,17.81055939,75.31,549.72,6460.0
SRB,2011.0,949.22,37.57,911.65,194.71,957.78,308.7,17.24414736,74.64,542.75,6300.0
SRB,2008.0,976.84,42.87,933.97,193.46,1126.6,248.91,17.18130418,73.98,533.73,6040.0
SRB,2010.0,947.5,38.21,909.29,198.99,1055.93,249.42,14.5,74.39,538.97,6220.0
SRB,2009.0,970.78,42.62,928.16,189.43,1113.85,258.9,17.08579396,74.07,535.47,6450.0
SRB,2012.0,928.54,37.01,891.53,184.03,951.31,302.15,17.44731686,74.94,543.93,6090.0
SVK,2006.0,925.02,54.45,870.5699999999999,83.33,527.65,347.42,11.82920116,74.53,671.19,12890.0
SVK,2008.0,882.95,55.31,827.6400000000001,69.09,747.83,325.12,12.06390564,75.05,655.67,17200.0
SVK,2007.0,911.98,52.2,859.78,71.97,654.36,359.31,11.94803554,74.65,675.26,14880.0
SVK,2010.0,849.66,50.11,799.55,71.5,686.29,353.17,12.5,75.66,641.68,17240.0
SVK,1994.0,1047.45,71.99,975.46,83.59,769.78,449.05,10.74143703,72.5,,
SVK,1995.0,1059.02,70.73,988.29,86.16,785.88,496.17,10.7,72.45,,4200.0
SVK,2009.0,860.31,51.01,809.3,74.41,709.83,334.55,12.19821666,75.42,650.53,17050.0
SVK,1996.0,1018.02,68.17,949.85,73.11,710.19,514.86,11.02284736,72.98,831.81,5000.0
SVK,1993.0,1018.88,74.84,944.04,104.5,718.93,554.68,11.2879538,72.62,,
SVK,1992.0,1043.31,78.73,964.5799999999999,128.02,681.29,530.08,11.15663147,72.1,,
SVK,1997.0,1020.8,70.26,950.54,78.78,700.56,512.84,11.17724238,72.95,814.51,5400.0
SVK,1999.0,999.89,57.96,941.93,124.55,652.07,347.57,11.35868763,73.24,795.41,5360.0
SVK,1998.0,1029.67,63.01,966.6600000000001,92.69,730.23,316.07,11.28278833,72.8,804.1,5420.0
SVN,2002.0,776.19,66.73,709.46,177.89,621.54,451.41,14.63302932,76.72,508.44,10920.0
SVN,2001.0,785.47,70.76,714.71,171.97,609.32,442.15,14.30095355,76.48,516.36,10950.0
SVN,2000.0,799.38,70.26,729.12,153.17,648.62,484.39,14.1,76.28,539.88,11270.0
SVN,2013.0,569.3,50.93,518.37,70.63,403.39,289.51,17.28214174,80.56,455.39,23230.0
SVN,2015.0,552.3,47.55,504.74999999999994,64.23,393.69,260.2,18.0,80.98,,22250.0
SVN,2014.0,536.4,42.94,493.46,60.75,401.15,244.23,17.67830491,81.34,452.84,23610.0
SVN,1998.0,855.97,77.51,778.46,149.08,722.27,541.68,13.39587401,75.34,559.72,11000.0
SVN,2012.0,582.24,55.08,527.16,73.07,426.71,303.07,16.95698311,80.39,454.66,23250.0
SVN,1999.0,832.67,77.06,755.6099999999999,128.36,720.49,533.53,13.70633026,75.76,551.94,11320.0
SVN,1994.0,923.43,94.95,828.4799999999999,148.83,866.44,418.45,11.89913769,74.16,577.87,
SVN,2011.0,585.29,59.0,526.29,65.45,422.72,275.18,16.62327235,80.24,462.51,24580.0
SVN,1993.0,975.44,92.29,883.1500000000001,172.77,916.54,436.68,11.56381696,73.6,579.72,
SVN,2003.0,795.49,70.09,725.4,205.44,609.97,508.71,14.88116075,76.52,495.55,12630.0
SVN,1991.0,964.73,91.94,872.79,126.49,1021.94,408.08,10.93668197,73.69,600.27,
SVN,1992.0,956.17,90.0,866.17,242.37,932.47,445.88,11.234262199999998,73.77,593.19,
SVN,1997.0,865.27,83.2,782.0699999999999,237.24,737.69,580.87,13.02621036,75.26,565.37,11240.0
SVN,1996.0,864.05,86.67,777.38,138.23,829.5,487.13,12.68958084,75.24,566.3,10200.0
SVN,1987.0,1035.04,109.16,925.88,36.97,1083.12,275.42,10.18431114,72.48,622.98,
SVN,1989.0,962.44,94.02,868.4200000000001,65.0,860.39,554.87,10.56089715,73.55,605.43,
SVN,1995.0,883.61,82.43,801.1800000000001,179.96,830.18,528.28,12.3,74.9,574.14,8840.0
SVN,1990.0,937.11,87.51,849.6,87.48,962.28,433.3,10.6,74.09,604.63,
SVN,1986.0,1026.24,104.72,921.52,33.43,1094.09,260.54,10.05640379,72.66,628.31,
SVN,2007.0,668.71,65.86,602.85,68.89,443.48,285.75,16.0226324,78.53,466.18,21790.0
SVN,2006.0,680.46,66.39,614.07,102.7,393.5,354.95,15.74983719,78.35,476.32,19820.0
SVN,2008.0,631.92,59.86,572.06,68.17,487.64,295.92,16.20384241,79.3,470.04,24620.0
SVN,2005.0,729.44,61.84,667.6,148.78,491.75,412.28,15.5,77.57,483.03,18310.0
SVN,1988.0,988.88,99.08,889.8,24.56,1014.42,308.84,10.33231199,73.13,612.7,
SVN,2004.0,738.61,65.15,673.46,184.7,551.82,456.37,15.17252845,77.32,479.92,15610.0
SVN,2009.0,625.13,61.13,564.0,55.16,531.19,318.05,16.49386609,79.46,459.72,24380.0
SVN,2010.0,599.67,56.31,543.3599999999999,54.59,456.97,265.71,16.7,79.96,457.09,24540.0
SWE,1995.0,647.71,40.27,607.44,76.8,491.05,359.17,17.5,79.07,479.88,28070.0
SWE,1994.0,646.2,44.75,601.45,69.58,501.08,348.76,17.51776604,79.03,518.6,27690.0
SWE,2003.0,582.0,38.66,543.34,83.24,427.74,282.98,17.16326599,80.37,305.1,32550.0
SWE,1989.0,706.83,51.85,654.98,73.82,532.71,379.5,17.78994466,77.84,1292.26,26090.0
SWE,1993.0,688.95,43.13,645.82,80.48,522.07,421.93,17.60833161,78.32,607.79,28200.0
SWE,1986.0,752.59,52.22,700.37,71.05,572.16,426.41,17.51057373,77.12,1418.36,15330.0
SWE,1988.0,753.4,52.91,700.49,75.58,547.5,438.44,17.76468636,77.14,1328.69,24190.0
SWE,2015.0,491.85,38.04,453.81,78.71,242.21,259.26,19.6,82.23,,58280.0
SWE,1992.0,685.11,44.21,640.9,75.4,535.59,371.81,17.68899759,78.33,666.56,31340.0
SWE,1996.0,637.6,38.61,598.99,71.51,487.19,377.85,17.45730121,79.29,431.39,30400.0
SWE,1987.0,740.85,51.67,689.1800000000001,71.46,549.23,382.3,17.68558432,77.29,1369.76,19360.0
SWE,1998.0,620.74,38.79,581.95,16.88,433.53,303.18,17.40103037,79.58,375.47,31110.0
SWE,1997.0,626.41,38.85,587.56,16.27,432.85,334.5,17.44025683,79.49,394.35,31400.0
SWE,2010.0,514.07,35.43,478.64000000000004,79.81,308.2,213.93,18.2,81.76,272.61,54570.0
SWE,2005.0,559.94,39.34,520.6,84.81,365.38,274.17,17.3,80.82,293.24,45500.0
SWE,1990.0,714.39,49.07,665.3199999999999,77.49,552.9,383.46,17.8,77.77,1244.15,27760.0
SWE,2002.0,598.45,40.02,558.4300000000001,84.72,452.21,299.45,17.1757615,80.09,312.89,28930.0
SWE,2004.0,567.92,43.94,523.98,85.89,398.49,258.15,17.210086899999997,80.54,301.19,39530.0
SWE,2006.0,547.2,37.51,509.69000000000005,85.4,348.52,246.11,17.32730819,81.05,288.78,48820.0
SWE,2009.0,520.27,37.06,483.21,79.93,325.72,239.12,17.93762768,81.6,275.88,52470.0
SWE,2008.0,533.12,37.93,495.19,83.55,346.05,249.16,17.64441294,81.35,280.51,55470.0
SWE,2001.0,599.5,40.63,558.87,84.47,451.95,278.22,17.21588507,80.01,327.36,29550.0
SWE,2000.0,604.6,37.07,567.53,79.63,469.22,313.18,17.3,79.92,358.02,31440.0
SWE,1991.0,703.3,47.92,655.38,76.88,550.53,368.58,17.7496314,77.94,1185.92,29110.0
SWE,1999.0,620.88,37.52,583.36,82.32,478.03,323.1,17.33087787,79.63,369.78,31100.0
SWE,2007.0,541.23,38.68,502.55,84.44,334.36,245.93,17.43455357,81.19,286.35,51960.0
CHE,1991.0,683.52,66.14,617.38,108.67,434.45,329.58,14.55883908,77.9,,37550.0
CHE,1990.0,706.58,66.38,640.2,107.92,469.78,419.33,14.6,77.59,,36930.0
CHE,1994.0,638.38,57.8,580.58,96.85,403.96,335.83,14.64911397,78.79,,41900.0
CHE,1992.0,666.8,62.72,604.0799999999999,107.13,423.02,330.67,14.56350529,78.22,,40920.0
CHE,1989.0,689.18,64.75,624.43,102.83,476.32,322.25,14.55603745,77.8,,35250.0
CHE,1993.0,655.75,57.46,598.29,103.3,413.15,361.2,14.59135677,78.48,,40820.0
CHE,1988.0,701.72,65.92,635.8000000000001,109.92,499.9,308.79,14.47494285,77.62,,33650.0
CHE,1986.0,726.04,66.82,659.22,112.81,539.97,364.19,14.23825649,77.27,,20360.0
CHE,1987.0,704.43,67.92,636.51,105.87,503.91,279.86,14.37324096,77.61,,25650.0
TJK,1989.0,1014.84,56.86,957.98,62.59,939.47,577.97,3.80655861,69.4,1062.98,
TJK,1988.0,1049.37,57.23,992.1399999999999,56.12,894.85,710.74,3.83233922,68.43,1067.42,
TJK,1992.0,1071.35,77.93,993.4199999999998,72.38,1077.07,717.7,3.93683436,68.02,1124.23,350.0
TJK,1990.0,1003.13,57.28,945.85,80.45,926.02,611.01,3.8,69.78,1066.18,
TJK,1987.0,998.71,49.94,948.77,50.02,852.84,697.86,3.86300021,69.16,1065.56,
TJK,1993.0,1447.73,270.95,1176.78,86.79,1055.85,801.37,3.93999914,61.84,1068.12,290.0
TJK,1994.0,1260.35,72.34,1188.01,75.47,958.3,835.72,3.85771474,65.85,894.13,210.0
TJK,1991.0,992.33,53.9,938.4300000000001,79.02,1069.35,589.1,3.8894028,70.12,1096.29,
TJK,1995.0,1155.8,57.55,1098.25,69.09,793.15,911.04,3.9,68.31,820.15,210.0
TJK,1986.0,971.02,49.77,921.25,39.17,855.41,746.53,3.92841364,69.58,1064.49,
TJK,2001.0,1011.15,31.78,979.37,69.04,555.2,618.59,3.80253826,72.17,639.77,160.0
TJK,2000.0,986.02,35.02,951.0,66.85,424.59,616.14,3.6,72.5,653.86,170.0
TJK,1999.0,1019.14,39.5,979.64,65.03,521.45,553.93,3.63738815,71.92,679.63,180.0
TJK,2002.0,1032.08,38.42,993.66,90.44,767.51,560.37,3.8978365,72.15,627.36,170.0
TJK,1996.0,1135.55,60.03,1075.52,82.32,618.78,653.94,3.66292875,68.59,747.24,170.0
TJK,2003.0,1001.53,34.68,966.85,78.69,849.42,593.13,3.98207881,72.77,612.18,210.0
TJK,1998.0,1045.22,46.98,998.24,61.1,440.36,662.17,3.62108366,70.92,691.49,180.0
TJK,2004.0,951.45,34.97,916.48,93.5,692.83,543.1,4.0820624,73.34,604.38,270.0
TJK,1997.0,1048.61,52.76,995.8499999999999,71.56,456.65,533.52,3.60457468,70.22,722.34,170.0
TKM,2002.0,1220.51,53.42,1167.09,87.2,858.84,202.91,4.00118164,68.79,502.15,750.0
TKM,2003.0,1218.92,49.87,1169.0500000000002,88.69,994.38,207.72,4.08124299,68.91,507.83,990.0
TKM,2004.0,1168.67,48.09,1120.5800000000002,89.81,994.54,167.8,4.15327483,69.53,490.22,1310.0
TKM,2001.0,1166.37,47.6,1118.77,75.17,912.67,195.46,3.9227265,69.07,513.26,650.0
TKM,2000.0,1283.12,48.33,1234.79,86.91,753.97,255.73,4.3,67.7,535.79,600.0
TKM,1999.0,1270.85,63.18,1207.6699999999998,77.19,562.89,285.41,,67.57,587.84,620.0
TKM,1996.0,1463.16,55.66,1407.5,93.68,805.67,442.88,3.81132969,64.66,754.35,610.0
TKM,2007.0,1153.49,45.0,1108.49,76.09,970.45,168.92,4.28847769,69.69,407.09,2320.0
TKM,1997.0,1359.01,55.8,1303.21,98.46,537.11,386.07,3.80657399,65.55,656.31,550.0
TKM,2006.0,1168.06,52.61,1115.45,74.63,1050.05,152.5,4.28330328,69.6,433.93,1890.0
TKM,2005.0,1237.44,51.53,1185.91,90.08,1105.24,211.81,4.6,68.9,440.08,1590.0
TKM,1998.0,1327.98,61.88,1266.1,93.47,576.66,370.76,3.82509541,66.11,540.08,560.0
TKM,2008.0,1122.44,39.91,1082.53,96.88,1123.91,155.03,4.22335781,70.07,403.52,3040.0
TKM,1994.0,1613.13,68.14,1544.99,102.18,1466.72,541.2,3.60322365,63.96,1147.07,680.0
TKM,2010.0,1031.78,34.7,997.0799999999999,98.71,935.64,90.81,4.1,71.24,409.88,4070.0
TKM,1986.0,1317.67,66.95,1250.72,30.89,1505.16,613.83,3.81884124,64.14,1112.22,
TKM,2011.0,1068.33,33.32,1035.01,79.33,980.16,106.28,,70.95,406.81,4730.0
TKM,1989.0,1311.36,71.47,1239.8899999999999,66.32,820.19,586.45,3.74235538,65.17,1119.34,
TKM,1988.0,1298.36,69.39,1228.9699999999998,41.14,1349.0,581.98,3.73565698,65.15,1112.93,
TKM,1993.0,1508.8,70.73,1438.07,82.66,1192.62,510.76,3.73926481,64.25,1167.89,800.0
TKM,1995.0,1402.36,55.59,1346.77,99.42,1068.8,425.16,4.1,65.24,983.2,610.0
TKM,1990.0,1243.12,75.02,1168.1,63.74,716.36,505.9,3.8,66.59,1148.5,
TKM,1991.0,1397.0,76.11,1320.89,65.08,911.25,558.03,3.75614743,65.58,1155.5,
TKM,1992.0,1380.77,69.77,1311.0,67.39,874.3,539.54,3.92734641,66.1,1141.53,
TKM,2009.0,1028.27,32.87,995.4,100.39,1053.53,149.24,4.09739943,71.31,402.2,3550.0
TKM,1987.0,1277.28,66.7,1210.58,42.15,1405.82,594.6,3.76443509,65.28,1110.5,
TKM,2013.0,1072.85,41.7,1031.1499999999999,86.48,997.0,70.4,,70.68,393.43,6510.0
TUR,2015.0,651.44,26.82,624.62,195.12,505.22,562.51,7.8,78.63,,11960.0
TUR,2014.0,653.23,29.01,624.22,194.53,513.89,546.26,,78.55,266.8,12560.0
UKR,1996.0,1392.05,155.29,1236.76,27.87,1419.78,411.29,13.88422896,67.18,1084.07,860.0
UKR,2008.0,1307.77,123.94,1183.83,15.99,1153.53,171.58,16.08591671,68.07,874.51,3210.0
UKR,1998.0,1282.98,136.36,1146.62,22.61,1361.84,353.6,13.93838819,68.62,904.29,850.0
UKR,1997.0,1350.17,145.24,1204.93,23.27,1398.33,390.78,13.97235784,67.77,936.62,890.0
UKR,2000.0,1344.45,143.37,1201.08,21.79,1354.58,343.32,13.8,67.88,881.57,700.0
UKR,2001.0,1320.6,146.12,1174.48,19.49,1307.87,296.02,14.1346744,68.09,879.06,730.0
UKR,2002.0,1357.56,153.17,1204.3899999999999,18.56,1275.23,277.22,14.74691615,67.85,889.33,790.0
UKR,1999.0,1314.38,139.12,1175.2600000000002,21.76,1356.66,352.45,13.84108047,68.19,895.17,760.0
UKR,2003.0,1372.4,145.78,1226.6200000000001,18.5,1270.79,258.42,15.28655777,67.83,881.08,980.0
UKR,2015.0,1003.88,73.62,930.26,14.22,888.56,106.34,15.9,72.5,,2650.0
UKR,2004.0,1364.05,143.77,1220.28,16.67,1217.02,234.56,15.73522954,67.71,872.85,1270.0
UKR,1995.0,1418.39,159.93,1258.46,30.23,1561.86,423.39,13.5,66.87,1189.21,920.0
UKR,2005.0,1395.15,141.16,1253.99,19.15,1221.79,223.53,15.9,67.29,868.33,1540.0
UKR,2010.0,1171.0,88.43,1082.57,15.91,1138.25,161.55,15.7,70.32,938.22,2980.0
UKR,2011.0,1101.89,85.09,1016.8000000000001,15.07,1050.14,143.57,15.25913554,71.12,904.87,3110.0
UKR,2007.0,1335.7,133.44,1202.26,17.17,1167.14,191.48,16.307028,67.67,872.48,2560.0
UKR,1994.0,1359.8,143.33,1216.47,32.22,1571.76,433.29,13.42032307,67.71,1230.22,1010.0
UKR,2012.0,1087.26,83.43,1003.8299999999999,16.07,1002.0,134.79,15.23106375,71.29,890.71,3500.0
UKR,2009.0,1204.08,98.41,1105.6699999999998,14.68,1135.51,166.7,15.78951843,69.69,940.38,2840.0
UKR,1993.0,1319.48,130.85,1188.63,27.87,1531.77,422.75,13.09161867,68.32,1247.07,1230.0
UKR,1992.0,1244.07,128.46,1115.61,27.34,1403.34,387.71,12.76001673,69.09,1272.9,1420.0
UKR,2006.0,1337.1,130.33,1206.77,17.46,1190.17,200.06,16.27445632,67.99,872.97,1950.0
UKR,1991.0,1204.38,117.49,1086.89,26.47,1405.71,396.79,12.44562371,69.68,1296.91,1520.0
UKR,1990.0,1141.49,107.38,1034.1100000000001,23.26,1371.09,393.27,12.0,70.53,1301.31,1610.0
UKR,1988.0,1118.0,88.31,1029.69,17.61,1497.07,473.86,11.56710317,71.02,1293.04,
UKR,1989.0,1102.46,101.57,1000.8900000000001,22.99,1400.06,429.98,11.82265532,70.97,1300.64,1620.0
UKR,1987.0,1109.36,84.82,1024.54,14.03,1478.92,493.92,11.39592799,71.14,1285.06,
UKR,1986.0,1086.38,81.89,1004.4900000000001,12.73,1434.31,485.21,11.29540983,71.36,1278.76,
GBR,1999.0,724.66,28.44,696.2199999999999,53.37,523.63,900.52,15.80914133,77.62,,28150.0
GBR,1997.0,735.84,28.49,707.35,51.45,547.5,856.6,15.85127162,77.41,,25290.0
GBR,1998.0,728.3,28.21,700.0899999999999,52.05,537.62,832.61,15.85297484,77.54,,26840.0
GBR,1986.0,893.27,35.48,857.79,78.57,804.61,718.95,15.36050093,74.93,,10230.0
GBR,2012.0,538.59,26.24,512.35,37.47,272.59,541.5,17.01742547,81.12,280.78,41700.0
GBR,1995.0,769.56,28.55,741.01,54.16,583.29,864.24,15.84814969,76.87,,21230.0
GBR,1994.0,761.27,28.9,732.37,53.09,585.68,787.78,15.82067862,76.97,,21860.0
GBR,1987.0,856.79,33.59,823.1999999999999,73.51,759.46,631.6,15.52186029,75.37,,12670.0
GBR,1996.0,750.98,28.52,722.46,52.31,569.02,833.65,15.85716886,77.15,,22880.0
GBR,2010.0,553.08,26.3,526.7800000000001,40.78,335.2,526.16,16.55010835,80.78,295.28,41650.0
GBR,1992.0,785.13,30.57,754.56,72.48,667.46,619.76,15.80686514,76.57,,21440.0
GBR,1993.0,802.84,29.51,773.33,56.34,616.97,894.55,15.83097441,76.38,,21320.0
GBR,2013.0,536.92,27.61,509.30999999999995,36.62,260.27,554.27,17.36477878,81.16,275.78,42740.0
GBR,1991.0,809.94,31.8,778.1400000000001,73.73,701.12,654.4,15.77158018,76.15,,19350.0
GBR,2014.0,521.96,28.54,493.42,38.5,247.52,490.97,,81.47,274.09,44320.0
GBR,1988.0,852.51,34.18,818.33,74.54,740.83,656.8,15.61847289,75.44,,16130.0
GBR,1990.0,819.59,33.26,786.33,73.42,697.45,648.55,15.72983813,75.96,,18530.0
GBR,2009.0,562.64,27.52,535.12,42.09,343.96,539.73,16.35454136,80.54,329.05,44220.0
GBR,2001.0,684.36,29.28,655.08,54.87,534.85,613.3,15.85401646,78.26,404.13,29020.0
GBR,2002.0,679.17,28.37,650.8,54.47,533.22,630.65,15.9096704,78.38,398.16,29260.0
GBR,1989.0,849.24,32.8,816.44,74.25,724.35,728.18,15.70572599,75.56,,17350.0
GBR,2005.0,628.01,28.19,599.8199999999999,49.9,437.78,627.0,16.00340932,79.28,373.32,42890.0
GBR,2015.0,539.59,29.33,510.26000000000005,39.6,249.66,545.68,,81.11,,44280.0
GBR,2003.0,677.44,28.61,648.83,56.45,518.06,673.93,15.95623755,78.44,395.43,32300.0
GBR,2006.0,606.84,28.21,578.63,47.11,407.68,583.07,15.99003284,79.66,355.7,45230.0
GBR,2008.0,590.91,28.29,562.62,45.09,373.81,584.86,16.17702394,79.97,335.55,48580.0
GBR,2007.0,596.75,27.62,569.13,45.75,384.08,575.27,16.03775165,79.86,340.77,47650.0
GBR,2004.0,642.22,28.72,613.5,52.79,470.21,614.94,15.99062805,79.03,386.66,37860.0
UZB,2013.0,954.98,34.54,920.44,163.07,719.5,202.21,3.9713492999999995,73.55,399.38,2270.0
UZB,2012.0,984.61,33.81,950.8,170.02,816.62,190.41,3.96484596,73.13,418.91,2020.0
UZB,2002.0,1177.01,52.38,1124.6299999999999,98.92,1225.61,357.35,4.30565128,70.01,553.89,450.0
UZB,2011.0,996.37,33.03,963.34,156.21,926.66,202.22,3.97705922,72.96,432.2,1650.0
UZB,2010.0,991.66,34.49,957.17,148.65,943.71,208.35,4.5,72.96,443.75,1370.0
UZB,2003.0,1155.45,47.26,1108.19,118.52,1144.23,353.25,4.35275589,70.36,547.85,420.0
UZB,1999.0,1137.21,51.42,1085.79,76.47,1151.33,368.24,4.22674917,69.88,538.85,650.0
UZB,1993.0,1224.92,55.54,1169.38,88.41,1310.25,449.84,4.07485252,67.96,939.47,590.0
